customer_id,mes,idade,regiao,plano,canal_aquisicao,tenure_meses,mensalidade,uso_horas,tickets_suporte,atraso_pagamento_dias,satisfacao,cancelou_prox_mes
181,2025-04,47,Sul,Basico,Indicacao,35,38.75,11.94,0,0,3.57,0
182,2025-04,62,Sul,Basico,Parceria,35,39.49,17.74,1,6,3.61,1
183,2025-04,51,Sudeste,Basico,Indicacao,23,42.67,8.39,0,0,4.2,0
184,2025-04,39,Nordeste,Plus,Organico,5,72.68,11.28,1,0,3.7,0
185,2025-04,38,Sudeste,Plus,Organico,18,66.82,15.25,0,4,4.0,0
186,2025-04,32,Sudeste,Basico,Organico,19,43.13,9.56,0,0,3.24,0
187,2025-04,24,Centro-Oeste,Premium,Ads,29,113.87,26.78,0,3,3.56,0
188,2025-04,46,Norte,Basico,Ads,16,38.36,17.2,0,1,3.42,0
189,2025-04,45,Sudeste,Premium,Ads,13,132.81,24.65,0,1,4.09,1
191,2025-04,37,Sul,Basico,Parceria,9,37.84,8.48,1,2,3.19,0
192,2025-04,31,Nordeste,Plus,Email,14,65.53,23.42,0,2,4.09,0
193,2025-04,26,Nordeste,Basico,Organico,1,42.85,6.95,1,8,3.16,0
194,2025-04,51,Sudeste,Basico,Indicacao,22,41.46,13.67,0,0,3.69,0
195,2025-04,43,Nordeste,Basico,Indicacao,0,42.34,6.8,0,0,3.54,0
196,2025-04,48,Nordeste,Basico,Ads,24,37.63,22.05,1,1,3.94,0
197,2025-04,52,Sudeste,Plus,Organico,34,77.83,14.58,1,3,3.21,1
198,2025-04,65,Sul,Premium,Parceria,22,117.07,30.19,0,5,4.47,0
199,2025-04,56,Nordeste,Premium,Email,34,123.42,27.24,0,5,4.26,0
200,2025-04,47,Nordeste,Basico,Indicacao,35,41.49,8.39,1,2,3.59,0
201,2025-04,60,Sudeste,Basico,Email,2,33.9,7.41,0,0,3.65,0
202,2025-04,40,Sul,Basico,Email,6,40.81,14.3,0,0,3.86,0
203,2025-04,65,Sudeste,Basico,Ads,30,34.46,14.03,0,0,3.35,0
204,2025-04,54,Nordeste,Basico,Indicacao,4,40.8,16.31,0,3,3.21,0
205,2025-04,49,Norte,Premium,Ads,37,96.19,33.09,0,4,4.9,0
206,2025-04,61,Nordeste,Premium,Email,28,125.51,26.29,0,0,4.12,0
207,2025-04,42,Nordeste,Plus,Organico,10,67.01,18.29,0,1,4.03,0
208,2025-04,52,Sudeste,Basico,Ads,27,41.74,17.94,0,0,3.85,0
209,2025-04,31,Nordeste,Basico,Parceria,9,36.6,6.31,2,1,3.42,1
210,2025-04,64,Sudeste,Basico,Organico,3,36.27,12.93,2,4,2.53,0
211,2025-04,47,Sudeste,Basico,Parceria,37,41.02,11.46,1,1,3.28,0
212,2025-04,55,Sudeste,Basico,Ads,38,35.9,15.8,2,2,3.08,1
213,2025-04,40,Nordeste,Basico,Email,0,39.3,13.18,1,3,4.07,0
214,2025-04,59,Sudeste,Basico,Parceria,18,34.07,10.08,1,1,3.61,0
215,2025-04,21,Sudeste,Premium,Ads,18,124.27,19.58,0,5,3.16,0
216,2025-04,23,Sudeste,Basico,Indicacao,20,40.75,13.64,0,3,3.67,1
217,2025-04,42,Nordeste,Premium,Ads,21,125.4,25.44,1,2,3.66,0
218,2025-04,53,Nordeste,Basico,Indicacao,11,41.65,18.21,0,1,3.53,0
219,2025-04,56,Sul,Plus,Indicacao,15,75.84,16.74,1,2,3.43,0
220,2025-04,39,Centro-Oeste,Basico,Parceria,33,39.03,11.14,0,2,3.81,0
221,2025-04,49,Nordeste,Basico,Organico,13,40.87,12.13,1,5,3.29,0
222,2025-04,44,Sudeste,Basico,Organico,11,37.58,15.48,0,1,3.03,0
223,2025-04,64,Sudeste,Basico,Indicacao,35,38.54,15.98,0,0,3.54,1
224,2025-04,49,Sul,Premium,Ads,24,112.4,29.96,0,3,3.85,0
225,2025-04,38,Nordeste,Basico,Ads,6,37.56,13.8,1,4,2.86,0
226,2025-04,64,Sul,Plus,Organico,14,64.95,16.77,1,2,3.01,0
227,2025-04,23,Norte,Basico,Ads,34,40.97,26.22,0,4,3.29,0
228,2025-04,65,Sudeste,Basico,Parceria,38,39.19,22.32,0,0,3.68,0
229,2025-04,25,Sudeste,Basico,Organico,15,39.43,12.13,0,7,3.86,0
230,2025-04,31,Nordeste,Basico,Ads,20,35.49,18.04,1,4,3.64,0
232,2025-04,53,Centro-Oeste,Plus,Organico,18,67.87,17.27,0,3,4.14,0
233,2025-04,64,Sul,Plus,Indicacao,0,66.35,20.14,2,3,3.05,1
234,2025-04,53,Sudeste,Basico,Organico,30,39.06,10.53,0,3,3.43,1
235,2025-04,48,Sul,Basico,Parceria,21,41.03,19.58,0,3,3.77,0
236,2025-04,34,Sudeste,Premium,Indicacao,34,134.34,15.14,0,1,4.19,0
237,2025-04,18,Sudeste,Basico,Parceria,15,46.02,13.06,2,0,2.98,1
238,2025-04,23,Sudeste,Basico,Organico,32,42.42,11.18,0,0,2.82,0
239,2025-04,32,Norte,Basico,Ads,19,41.99,14.75,0,0,4.14,0
240,2025-04,19,Nordeste,Plus,Indicacao,25,67.94,20.22,0,2,3.58,0
241,2025-04,42,Sudeste,Plus,Organico,32,64.8,19.27,0,1,3.76,0
242,2025-04,55,Sudeste,Plus,Organico,35,62.52,12.6,1,1,3.55,0
243,2025-04,64,Nordeste,Plus,Organico,18,59.78,26.54,1,0,3.73,0
244,2025-04,41,Sudeste,Basico,Email,0,39.76,10.43,0,3,3.31,1
245,2025-04,60,Sudeste,Premium,Indicacao,31,120.52,14.39,0,7,3.37,0
246,2025-04,65,Sul,Basico,Indicacao,22,39.92,19.69,0,4,4.14,0
247,2025-04,59,Sudeste,Plus,Indicacao,30,71.63,18.13,1,3,3.56,0
248,2025-04,40,Centro-Oeste,Basico,Ads,6,38.45,19.08,0,3,3.58,0
249,2025-04,33,Centro-Oeste,Premium,Ads,22,120.65,24.94,0,0,3.84,0
251,2025-04,29,Sudeste,Basico,Indicacao,29,40.8,15.16,1,2,3.51,0
252,2025-04,37,Sul,Basico,Organico,36,42.55,16.91,0,0,3.64,1
253,2025-04,21,Sudeste,Basico,Parceria,15,39.23,14.26,1,5,3.56,0
254,2025-04,56,Nordeste,Basico,Parceria,12,35.93,14.71,1,1,4.2,0
256,2025-04,22,Sudeste,Basico,Ads,3,45.95,8.47,0,0,2.96,1
257,2025-04,28,Sudeste,Premium,Organico,2,118.31,24.77,0,2,4.36,0
258,2025-04,44,Nordeste,Basico,Email,13,39.28,14.71,0,2,3.55,0
259,2025-04,43,Norte,Plus,Email,24,70.04,18.86,0,5,3.99,0
260,2025-04,56,Sudeste,Basico,Email,21,35.69,2.21,0,1,3.5,0
261,2025-04,30,Nordeste,Plus,Ads,34,68.61,18.89,0,2,3.41,0
262,2025-04,62,Sudeste,Plus,Organico,21,69.56,11.37,0,2,3.63,0
263,2025-04,39,Nordeste,Basico,Organico,24,38.76,13.6,0,2,3.24,0
264,2025-04,57,Nordeste,Premium,Organico,38,123.32,28.61,1,3,4.24,0
265,2025-04,29,Sul,Basico,Organico,31,43.75,7.45,0,0,3.88,0
266,2025-04,19,Nordeste,Basico,Organico,17,42.24,11.11,0,0,3.52,0
267,2025-04,20,Nordeste,Plus,Email,24,61.52,15.8,0,2,3.68,1
269,2025-04,63,Nordeste,Basico,Organico,19,38.92,13.3,0,0,3.86,0
271,2025-04,35,Norte,Premium,Ads,12,111.52,22.86,0,1,3.97,0
272,2025-04,23,Nordeste,Plus,Indicacao,38,67.29,22.8,0,2,4.17,0
273,2025-04,62,Norte,Premium,Indicacao,31,115.14,18.05,0,4,3.56,0
274,2025-04,50,Sudeste,Basico,Parceria,10,43.36,16.09,0,0,3.59,0
275,2025-04,54,Sudeste,Plus,Indicacao,17,60.01,21.93,1,2,3.57,0
276,2025-04,52,Centro-Oeste,Basico,Ads,27,36.6,19.61,0,0,3.3,0
277,2025-04,49,Nordeste,Premium,Indicacao,18,117.98,21.61,0,3,2.96,0
278,2025-04,55,Sudeste,Basico,Ads,2,42.73,11.57,1,0,3.22,1
279,2025-04,18,Sul,Plus,Ads,23,70.1,18.15,0,5,3.92,0
280,2025-04,59,Sul,Basico,Ads,38,37.83,10.99,1,6,3.19,0
281,2025-04,53,Norte,Plus,Organico,26,70.66,15.96,0,0,3.59,0
282,2025-04,53,Nordeste,Plus,Parceria,0,67.38,14.28,1,2,3.63,0
283,2025-04,36,Nordeste,Basico,Organico,8,43.01,10.24,1,4,2.91,1
284,2025-04,56,Nordeste,Premium,Organico,4,113.73,21.68,0,4,3.35,0
285,2025-04,36,Sudeste,Basico,Organico,1,38.36,12.28,0,2,3.35,0
286,2025-04,20,Centro-Oeste,Plus,Parceria,35,70.16,27.98,1,2,3.8,0
287,2025-04,61,Norte,Basico,Ads,28,43.53,12.29,1,0,3.68,0
288,2025-04,29,Centro-Oeste,Basico,Indicacao,37,40.21,16.88,0,0,3.6,0
289,2025-04,22,Sudeste,Basico,Parceria,39,35.02,9.58,0,0,3.97,0
290,2025-04,47,Nordeste,Basico,Organico,4,42.21,14.53,0,2,4.08,0
291,2025-04,29,Sudeste,Basico,Indicacao,0,39.74,7.39,0,2,3.75,0
292,2025-04,59,Norte,Plus,Ads,33,67.7,17.27,1,1,3.75,0
293,2025-04,39,Sul,Plus,Organico,9,60.97,11.07,0,3,2.66,1
294,2025-04,18,Norte,Plus,Indicacao,17,65.63,14.02,0,2,3.31,0
295,2025-04,63,Sul,Basico,Email,37,40.18,12.64,0,1,3.45,0
296,2025-04,42,Sul,Basico,Organico,1,39.31,12.8,0,3,4.03,1
297,2025-04,30,Sul,Basico,Ads,3,38.41,5.71,1,6,3.96,0
298,2025-04,50,Sudeste,Plus,Organico,16,62.92,21.9,0,0,4.5,0
299,2025-04,43,Sudeste,Premium,Ads,10,109.44,25.99,0,2,4.06,0
300,2025-04,19,Sudeste,Basico,Indicacao,23,42.82,10.58,0,4,3.58,0
301,2025-04,54,Sudeste,Plus,Indicacao,6,67.13,21.23,0,2,3.8,0
302,2025-04,37,Nordeste,Basico,Indicacao,21,41.77,8.67,1,4,3.15,0
304,2025-04,60,Sudeste,Basico,Indicacao,37,36.74,22.72,0,2,3.73,0
305,2025-04,47,Sul,Basico,Indicacao,32,42.51,18.47,1,3,3.19,0
307,2025-04,30,Centro-Oeste,Premium,Organico,27,116.0,26.6,0,3,3.3,0
308,2025-04,29,Sudeste,Basico,Ads,26,43.77,8.38,1,2,2.42,0
309,2025-04,37,Nordeste,Basico,Ads,6,38.73,17.57,0,5,3.99,0
310,2025-04,58,Nordeste,Plus,Organico,32,71.53,21.65,1,4,3.81,0
311,2025-04,43,Sudeste,Premium,Organico,18,123.16,29.61,0,2,3.55,0
312,2025-04,34,Centro-Oeste,Plus,Ads,27,70.55,18.56,2,2,3.86,0
313,2025-04,55,Nordeste,Basico,Indicacao,31,40.06,13.07,0,0,3.52,0
315,2025-04,61,Centro-Oeste,Basico,Parceria,31,37.51,15.41,1,5,3.19,0
316,2025-04,32,Centro-Oeste,Premium,Ads,36,123.32,25.1,0,3,3.48,0
317,2025-04,52,Centro-Oeste,Basico,Indicacao,11,38.7,11.21,1,4,3.15,0
318,2025-04,46,Sudeste,Plus,Ads,3,61.31,14.99,1,2,3.03,0
319,2025-04,39,Nordeste,Basico,Ads,34,39.74,2.61,1,1,3.17,1
320,2025-04,37,Sul,Basico,Indicacao,10,36.06,22.34,4,2,3.18,0
321,2025-04,23,Sul,Premium,Email,17,126.45,26.39,0,1,4.09,0
322,2025-04,31,Sudeste,Plus,Ads,5,70.64,20.8,1,2,3.47,0
323,2025-04,44,Centro-Oeste,Basico,Ads,34,41.79,9.85,0,0,4.22,0
325,2025-04,59,Sul,Premium,Indicacao,13,133.72,24.0,2,3,3.58,0
326,2025-04,27,Sudeste,Basico,Organico,4,40.0,11.82,1,4,3.35,0
327,2025-04,50,Sudeste,Basico,Ads,24,42.61,12.04,1,0,3.22,0
328,2025-04,22,Sudeste,Basico,Ads,0,40.8,10.71,1,5,3.25,1
329,2025-04,50,Sudeste,Plus,Email,13,69.16,11.75,0,2,3.76,0
330,2025-04,34,Nordeste,Basico,Ads,34,42.74,22.28,0,6,3.18,0
331,2025-04,39,Sudeste,Basico,Ads,1,39.82,11.01,0,0,4.01,1
332,2025-04,52,Nordeste,Premium,Email,6,115.84,18.15,0,1,3.42,0
333,2025-04,38,Sudeste,Premium,Ads,27,111.88,32.8,1,5,4.57,0
334,2025-04,56,Sul,Plus,Organico,17,68.86,14.19,0,4,3.57,1
335,2025-04,43,Nordeste,Premium,Organico,23,121.44,16.97,2,5,3.56,0
336,2025-04,65,Sudeste,Plus,Organico,17,71.75,19.21,0,2,3.35,1
338,2025-04,32,Sudeste,Plus,Ads,2,72.76,17.14,1,7,2.55,0
339,2025-04,55,Norte,Basico,Indicacao,30,38.6,11.88,0,1,3.75,0
341,2025-04,43,Nordeste,Basico,Organico,21,34.72,19.02,0,0,3.77,0
342,2025-04,24,Sul,Plus,Ads,10,74.23,24.71,0,4,4.32,0
343,2025-04,23,Sudeste,Basico,Organico,7,40.95,2.76,0,3,3.41,0
344,2025-04,45,Sudeste,Basico,Email,19,40.25,11.4,0,1,3.57,0
345,2025-04,26,Sudeste,Plus,Organico,20,71.85,19.35,2,0,3.86,0
346,2025-04,65,Sudeste,Basico,Indicacao,20,41.83,8.33,1,1,3.07,1
347,2025-04,59,Sul,Basico,Ads,3,44.51,13.25,0,0,3.06,0
348,2025-04,51,Nordeste,Plus,Indicacao,23,63.74,17.4,0,0,3.27,0
349,2025-04,53,Sudeste,Premium,Ads,28,115.11,26.84,1,2,3.7,0
350,2025-04,46,Norte,Basico,Indicacao,24,40.9,15.46,1,2,3.48,0
351,2025-04,20,Sudeste,Basico,Organico,31,35.62,8.21,0,0,3.37,0
352,2025-04,36,Nordeste,Basico,Email,23,40.85,13.74,0,3,3.46,0
353,2025-04,41,Sudeste,Plus,Ads,35,67.86,21.13,0,5,3.48,0
354,2025-04,61,Sudeste,Plus,Indicacao,36,70.24,14.97,1,0,3.41,1
355,2025-04,28,Sudeste,Basico,Parceria,9,34.94,3.0,0,0,2.89,0
356,2025-04,41,Sudeste,Plus,Email,36,69.39,16.14,0,2,3.93,0
357,2025-04,34,Sudeste,Basico,Organico,16,38.4,13.57,1,1,3.21,1
358,2025-04,24,Sudeste,Basico,Organico,7,45.08,13.83,1,0,3.28,0
359,2025-04,22,Sudeste,Premium,Organico,9,118.47,23.84,1,4,3.49,0
360,2025-04,35,Sudeste,Basico,Organico,21,40.27,8.92,0,0,3.53,0
361,2025-04,21,Sul,Basico,Ads,31,43.59,9.96,0,1,3.69,1
362,2025-04,21,Nordeste,Basico,Email,0,42.0,11.06,2,0,2.36,1
363,2025-04,34,Nordeste,Plus,Email,4,67.55,16.48,1,0,3.67,0
364,2025-04,27,Norte,Premium,Ads,14,123.52,20.95,0,1,3.82,0
365,2025-04,44,Sudeste,Premium,Indicacao,36,114.44,23.24,0,2,4.47,0
366,2025-04,18,Centro-Oeste,Basico,Parceria,38,42.7,16.0,0,1,3.63,0
367,2025-04,32,Sudeste,Basico,Email,26,41.81,15.93,0,2,3.4,1
368,2025-04,39,Sudeste,Plus,Organico,33,71.82,27.62,0,6,3.53,0
369,2025-04,64,Centro-Oeste,Basico,Ads,3,40.93,13.12,0,0,4.0,0
370,2025-04,48,Sul,Premium,Parceria,31,115.28,19.89,0,5,3.53,0
371,2025-04,60,Sudeste,Plus,Ads,28,70.43,18.09,1,0,3.61,0
373,2025-04,39,Centro-Oeste,Plus,Email,5,67.41,14.28,0,1,3.26,0
374,2025-04,38,Nordeste,Basico,Email,30,41.14,11.62,0,1,3.43,0
375,2025-04,60,Nordeste,Basico,Email,23,44.14,16.28,0,3,3.92,0
376,2025-04,64,Nordeste,Plus,Parceria,18,68.52,17.3,1,1,3.31,0
377,2025-04,64,Sul,Basico,Organico,12,43.94,14.4,0,2,3.96,0
378,2025-04,54,Sudeste,Plus,Ads,0,74.7,18.87,2,1,3.39,1
379,2025-04,42,Centro-Oeste,Plus,Ads,3,72.38,17.49,1,7,2.52,0
381,2025-04,65,Sudeste,Premium,Ads,38,112.63,32.48,0,3,4.45,0
382,2025-04,31,Sul,Basico,Indicacao,30,39.91,11.11,0,1,3.52,0
383,2025-04,34,Sudeste,Basico,Ads,16,42.37,21.72,0,4,3.7,0
384,2025-04,61,Sudeste,Plus,Indicacao,37,68.3,20.61,1,1,3.21,0
385,2025-04,36,Centro-Oeste,Premium,Ads,25,114.91,24.03,0,0,4.42,0
386,2025-04,29,Sul,Basico,Ads,33,38.39,13.89,0,2,4.24,0
387,2025-04,44,Sudeste,Basico,Organico,0,42.75,5.99,1,1,2.68,0
388,2025-04,33,Sul,Basico,Organico,37,42.93,10.78,0,0,3.37,0
389,2025-04,60,Nordeste,Basico,Parceria,33,38.02,8.26,0,0,3.72,0
390,2025-04,61,Sul,Plus,Ads,31,72.3,19.99,0,0,3.95,0
391,2025-04,32,Sudeste,Basico,Organico,33,37.65,9.4,1,2,3.42,0
392,2025-04,43,Nordeste,Plus,Indicacao,16,72.49,17.67,0,4,3.61,0
393,2025-04,65,Sudeste,Plus,Ads,24,71.08,12.94,1,2,3.72,0
394,2025-04,53,Sudeste,Plus,Organico,1,69.16,17.61,0,0,3.74,0
395,2025-04,28,Norte,Basico,Ads,29,36.72,15.9,0,0,3.98,0
396,2025-04,46,Sudeste,Basico,Organico,17,37.56,9.75,0,0,3.26,0
397,2025-04,47,Sudeste,Plus,Indicacao,12,67.51,24.81,0,2,4.25,0
398,2025-04,49,Nordeste,Plus,Organico,13,69.55,16.68,0,3,3.3,0
399,2025-04,19,Sudeste,Basico,Organico,6,42.38,10.75,0,5,3.26,0
400,2025-04,32,Sudeste,Premium,Organico,31,128.15,19.56,1,2,2.98,0
401,2025-04,59,Nordeste,Basico,Ads,18,41.55,10.02,0,4,3.59,1
402,2025-04,29,Sul,Premium,Organico,6,126.52,25.45,0,4,3.36,1
403,2025-04,32,Sudeste,Basico,Parceria,3,38.44,13.57,1,3,3.63,0
404,2025-04,33,Nordeste,Basico,Organico,14,40.4,8.49,1,3,3.24,0
405,2025-04,26,Sul,Basico,Indicacao,12,39.02,3.86,0,0,3.43,0
406,2025-04,25,Sul,Basico,Ads,3,37.59,10.98,1,3,2.74,0
407,2025-04,34,Nordeste,Basico,Ads,13,38.28,10.86,0,1,3.65,0
408,2025-04,59,Sudeste,Basico,Organico,0,42.13,16.7,0,3,4.3,0
409,2025-04,18,Nordeste,Basico,Parceria,34,42.48,20.99,0,5,4.36,0
410,2025-04,31,Sul,Plus,Parceria,25,68.81,21.89,0,7,3.98,0
411,2025-04,20,Sudeste,Basico,Organico,35,36.52,15.23,1,0,3.93,0
412,2025-04,44,Sudeste,Plus,Organico,36,62.8,20.09,1,5,3.63,0
413,2025-04,30,Norte,Plus,Email,20,68.86,21.12,0,2,3.51,1
414,2025-04,56,Sul,Basico,Ads,30,40.08,16.78,1,0,3.44,0
415,2025-04,46,Norte,Basico,Organico,22,34.99,8.71,0,1,3.35,0
416,2025-04,55,Nordeste,Premium,Organico,21,120.73,28.02,1,2,4.13,0
417,2025-04,48,Nordeste,Plus,Indicacao,13,69.54,23.72,0,0,3.73,0
418,2025-04,39,Sudeste,Basico,Indicacao,0,43.3,12.64,2,5,3.13,0
419,2025-04,59,Nordeste,Plus,Ads,4,70.57,16.05,0,6,3.79,0
420,2025-04,40,Sul,Basico,Email,24,39.79,15.31,1,1,3.12,0
421,2025-04,63,Sudeste,Basico,Ads,26,34.56,11.11,1,3,3.01,0
422,2025-04,65,Norte,Plus,Ads,7,71.12,25.44,0,4,3.87,0
423,2025-04,46,Norte,Basico,Ads,34,36.53,12.68,1,3,3.03,0
424,2025-04,50,Norte,Plus,Ads,17,75.81,22.47,0,0,4.18,0
425,2025-04,30,Sudeste,Basico,Organico,22,41.43,12.52,0,1,4.03,0
426,2025-04,57,Sudeste,Plus,Organico,32,70.1,27.28,0,2,3.51,0
427,2025-04,50,Nordeste,Basico,Ads,14,38.13,5.84,0,2,2.76,1
428,2025-04,61,Sul,Basico,Indicacao,26,41.24,13.23,0,1,4.18,0
429,2025-04,30,Norte,Basico,Organico,32,39.64,17.59,0,2,3.07,0
430,2025-04,55,Sudeste,Basico,Ads,12,37.72,5.63,1,3,3.21,0
431,2025-04,40,Sul,Plus,Indicacao,32,66.0,22.24,0,3,4.24,0
432,2025-04,26,Sudeste,Basico,Indicacao,11,39.48,15.21,1,3,3.8,0
433,2025-04,26,Sudeste,Basico,Indicacao,33,39.94,15.95,0,1,3.88,0
434,2025-04,44,Sudeste,Basico,Parceria,21,40.17,8.84,0,1,3.31,0
435,2025-04,33,Norte,Basico,Indicacao,6,39.83,8.45,1,0,2.51,0
436,2025-04,22,Nordeste,Plus,Organico,30,73.03,16.18,0,0,3.58,0
437,2025-04,38,Nordeste,Basico,Ads,7,39.24,15.33,0,1,3.86,0
438,2025-04,49,Sudeste,Premium,Indicacao,9,115.64,25.62,0,5,3.37,0
439,2025-04,33,Sudeste,Basico,Organico,2,42.29,10.83,0,0,3.32,0
440,2025-04,63,Sudeste,Plus,Organico,32,73.11,15.74,0,3,3.17,0
441,2025-04,55,Sul,Basico,Organico,9,41.08,12.72,0,0,3.74,0
442,2025-04,42,Nordeste,Basico,Ads,0,46.0,6.06,0,0,3.78,0
443,2025-04,62,Sudeste,Premium,Ads,7,113.36,27.12,0,3,3.97,1
444,2025-04,38,Nordeste,Premium,Organico,32,116.79,27.45,0,1,4.34,0
445,2025-04,24,Nordeste,Premium,Parceria,5,110.5,19.79,0,4,3.91,0
446,2025-04,19,Sudeste,Basico,Email,35,41.46,23.03,1,0,4.01,0
447,2025-04,63,Sul,Basico,Organico,15,38.95,13.92,0,1,3.67,0
448,2025-04,64,Sudeste,Plus,Email,19,67.93,18.44,0,3,3.88,0
449,2025-04,53,Norte,Basico,Organico,17,43.27,13.29,0,0,4.27,0
450,2025-04,22,Sudeste,Plus,Email,18,77.73,19.63,0,5,3.58,0
451,2025-04,32,Norte,Plus,Email,38,70.85,28.91,0,2,4.57,1
452,2025-04,19,Sul,Plus,Organico,18,67.61,17.8,0,0,3.53,0
453,2025-04,20,Sudeste,Plus,Indicacao,0,66.45,19.06,3,1,2.97,0
454,2025-04,29,Nordeste,Plus,Email,21,67.56,13.77,0,0,3.2,0
455,2025-04,45,Norte,Basico,Email,28,39.78,11.43,0,0,3.36,0
457,2025-04,65,Sul,Plus,Ads,35,61.36,24.4,0,0,4.29,0
458,2025-04,39,Sudeste,Basico,Organico,19,40.11,5.45,1,1,3.5,0
459,2025-04,30,Sudeste,Basico,Parceria,18,41.37,10.68,0,0,2.58,0
460,2025-04,42,Sudeste,Basico,Indicacao,19,34.22,11.41,0,0,3.23,0
461,2025-04,55,Sudeste,Plus,Indicacao,1,69.37,14.22,0,2,4.1,0
462,2025-04,33,Nordeste,Plus,Ads,22,78.89,19.33,0,7,2.99,0
464,2025-04,20,Nordeste,Basico,Organico,37,35.91,5.95,0,3,2.86,0
465,2025-04,58,Sudeste,Basico,Indicacao,9,42.04,14.63,0,4,4.09,0
466,2025-04,23,Sudeste,Basico,Organico,15,41.06,11.68,2,1,3.57,0
467,2025-04,48,Sudeste,Basico,Indicacao,29,34.19,13.71,0,1,3.82,0
468,2025-04,36,Sul,Plus,Parceria,30,68.09,19.1,1,4,3.12,0
469,2025-04,55,Nordeste,Plus,Ads,9,63.43,20.98,1,2,3.87,0
470,2025-04,20,Sudeste,Basico,Ads,13,39.84,14.14,1,2,3.13,0
471,2025-04,61,Centro-Oeste,Basico,Ads,14,41.25,9.05,0,1,3.58,0
472,2025-04,51,Sudeste,Basico,Email,37,37.98,11.62,0,0,3.61,0
473,2025-04,39,Nordeste,Premium,Indicacao,14,116.95,18.64,0,0,4.24,0
475,2025-04,64,Nordeste,Basico,Organico,39,38.77,9.29,0,3,4.09,0
476,2025-04,32,Nordeste,Premium,Organico,20,105.32,30.41,0,4,4.29,0
477,2025-04,41,Sudeste,Basico,Ads,19,42.29,10.62,1,0,3.93,0
478,2025-04,36,Sudeste,Basico,Email,2,38.99,11.26,0,0,3.81,0
479,2025-04,29,Sudeste,Premium,Indicacao,28,138.03,25.26,0,4,3.01,0
480,2025-04,37,Centro-Oeste,Basico,Organico,20,39.41,7.5,1,2,3.29,1
481,2025-04,25,Centro-Oeste,Basico,Parceria,9,36.73,11.46,0,0,3.07,0
482,2025-04,18,Nordeste,Plus,Ads,37,72.62,19.63,0,3,3.17,0
483,2025-04,31,Sudeste,Basico,Parceria,6,42.57,22.63,0,2,3.6,0
484,2025-04,23,Nordeste,Plus,Organico,5,70.85,24.48,0,4,3.49,0
485,2025-04,37,Norte,Basico,Indicacao,9,38.29,13.17,0,0,3.2,0
486,2025-04,59,Centro-Oeste,Basico,Email,12,39.58,13.33,0,4,3.72,0
487,2025-04,25,Sudeste,Basico,Organico,8,38.7,10.92,0,1,3.63,0
488,2025-04,18,Nordeste,Basico,Indicacao,7,44.52,13.29,0,1,4.21,0
489,2025-04,23,Sudeste,Basico,Email,2,38.22,15.96,0,0,3.44,0
490,2025-04,42,Sudeste,Basico,Organico,22,40.14,20.31,0,4,3.56,0
491,2025-04,31,Sudeste,Premium,Organico,20,108.71,26.02,1,6,3.53,0
492,2025-04,41,Sudeste,Basico,Indicacao,13,38.01,11.45,0,2,3.66,0
493,2025-04,19,Sudeste,Basico,Ads,31,37.52,10.67,0,0,2.99,1
494,2025-04,33,Nordeste,Basico,Organico,4,42.42,10.56,0,0,3.61,0
495,2025-04,37,Sudeste,Basico,Ads,7,40.97,10.27,0,0,3.44,1
496,2025-04,38,Sudeste,Basico,Indicacao,13,39.96,14.04,1,2,3.51,0
497,2025-04,44,Sudeste,Plus,Organico,27,66.18,20.01,0,0,3.33,0
498,2025-04,55,Sudeste,Basico,Ads,25,39.44,3.61,1,0,2.69,1
499,2025-04,40,Centro-Oeste,Premium,Parceria,21,107.15,29.63,0,4,3.63,0
500,2025-04,58,Sudeste,Premium,Ads,12,115.15,23.85,1,4,3.63,0
1,2025-05,56,Sudeste,Basico,Indicacao,11,42.42,13.05,0,1,3.5,0
2,2025-05,53,Sudeste,Basico,Email,36,39.59,12.76,0,0,3.63,0
3,2025-05,44,Sul,Basico,Ads,9,41.85,14.29,1,0,3.25,0
4,2025-05,60,Sudeste,Basico,Ads,36,38.67,16.91,0,0,3.67,0
5,2025-05,24,Norte,Plus,Parceria,38,69.52,19.82,0,5,4.03,0
6,2025-05,62,Sul,Basico,Ads,36,37.46,9.23,0,0,3.35,0
7,2025-05,58,Sudeste,Basico,Indicacao,21,36.89,14.76,0,0,3.17,1
8,2025-05,42,Sudeste,Premium,Ads,14,119.38,23.04,0,0,3.66,0
9,2025-05,53,Nordeste,Basico,Organico,23,38.35,14.79,0,0,3.01,1
10,2025-05,42,Sudeste,Basico,Indicacao,35,38.76,16.13,0,4,3.47,0
11,2025-05,30,Centro-Oeste,Plus,Organico,32,71.34,15.07,0,0,3.56,0
12,2025-05,56,Sul,Basico,Organico,5,41.29,11.17,0,1,3.37,0
13,2025-05,29,Sudeste,Basico,Indicacao,0,38.1,9.07,2,0,3.27,0
14,2025-05,33,Sudeste,Basico,Indicacao,9,37.99,16.31,0,0,3.97,0
15,2025-05,42,Sudeste,Premium,Parceria,36,141.24,23.91,0,6,3.77,0
16,2025-05,58,Nordeste,Basico,Organico,6,40.68,5.99,0,5,2.67,1
17,2025-05,36,Sudeste,Basico,Organico,11,41.03,13.2,1,0,3.09,0
18,2025-05,41,Norte,Basico,Email,18,39.01,9.81,0,1,3.68,0
19,2025-05,19,Sudeste,Basico,Organico,34,44.76,5.74,0,0,3.03,0
